Architecture,Run,Instance_ID,Success,Status,NN_Time_s,NN_Initialized_IPOPT_Time_s,Total_Online_Time_s,Cold_IPOPT_Time_s,Cold_IPOPT_Cost,Speedup_vs_Cold_IPOPT,Feasible_Cost,Feasible_Obj_Gap_pct
PINN Baseline,2,257,True,optimal,0.00010365713387727737,1.075720121152699,1.0758237782865763,1.0008497573435307,570577.2776136382,0.9303101284278603,570577.2776136314,-1.1833784713968827e-12
PINN Baseline,2,258,True,optimal,0.00010365713387727737,0.9100630702450871,0.9101667273789644,0.9317004010081291,567331.2930732765,1.0236590428779746,567331.2930736458,6.508884761753172e-11
PINN Baseline,2,259,True,optimal,0.00010365713387727737,1.2119884630665183,1.2120921202003956,1.2053472679108381,575460.8193574284,0.9944353633051898,575460.819357425,-5.866679745027423e-13
PINN Baseline,3,250,True,optimal,0.00011883510483635796,0.9676903756335378,0.9678092107383741,1.342420432716608,577285.8276637462,1.3870713543761692,577285.8276637652,3.2870540984150437e-12
PINN Baseline,3,252,True,optimal,0.00011883510483635796,1.0337774762883782,1.0338963113932147,0.893033561296761,554716.2688758085,0.863755438002641,554716.2688757979,-1.909768088778164e-12
PINN Baseline,3,253,True,optimal,0.00011883510483635796,0.9822971913963556,0.982416026501192,1.0454413257539272,570895.7702661925,1.064153370418025,570895.770266199,1.1419348963241757e-12
PINN Baseline,3,254,True,optimal,0.00011883510483635796,0.8812061809003353,0.8813250160051717,0.8730977103114128,557568.2585913748,0.9906648449274126,557568.2585912152,-2.8625267626953936e-11
PINN Baseline,3,255,True,optimal,0.00011883510483635796,0.7633469644933939,0.7634657995982302,0.897432966157794,558646.1218378298,1.1754723874076132,558646.1218369107,-1.645225716057968e-10
PINN Baseline,3,256,True,optimal,0.00011883510483635796,0.7699591498821974,0.7700779849870337,0.9032909944653511,569670.9045227856,1.1729863884896805,569670.9045218455,-1.6501698020543693e-10
PINN Baseline,3,257,True,optimal,0.00011883510483635796,0.8698359141126275,0.8699547492174639,1.0008497573435307,570577.2776136382,1.1504618582102215,570577.2776136358,-4.284646189540437e-13
PINN Baseline,3,258,True,optimal,0.00011883510483635796,0.7969218976795673,0.7970407327844037,0.9317004010081291,567331.2930732765,1.1689495438373667,567331.2930731876,-1.5677137320237778e-11
PINN Baseline,3,259,True,optimal,0.00011883510483635796,1.0704415431246161,1.0705603782294526,1.2053472679108381,575460.8193574284,1.1259031180514105,575460.8193574386,1.7802338536634939e-12
PINN Baseline,4,250,True,optimal,0.00010268835143910514,0.9044982213526964,0.9046009097041355,1.342420432716608,577285.8276637462,1.4839919110358495,577285.8276637708,4.25502094948205e-12
PINN Baseline,4,252,True,optimal,0.00010268835143910514,0.8830383317545056,0.8831410201059448,0.893033561296761,554716.2688758085,1.0112015419571718,554716.2688758083,-2.0986462514045757e-14
PINN Baseline,4,253,True,optimal,0.00010268835143910514,0.9876394588500261,0.9877421472014652,1.0454413257539272,570895.7702661925,1.0584152237665863,570895.7702662074,2.61013690588383e-12
PINN Baseline,4,254,True,optimal,0.00010268835143910514,0.8675947524607182,0.8676974408121573,0.8730977103114128,557568.2585913748,1.006223678030214,557568.2585912268,-2.655823517249118e-11
PINN Baseline,4,255,True,optimal,0.00010268835143910514,0.8502102317288518,0.8503129200802909,0.897432966157794,558646.1218378298,1.0554149477971637,558646.1218369303,-1.6102164797947964e-10
PINN Baseline,4,256,True,optimal,0.00010268835143910514,0.8345942823216319,0.834696970673071,0.9032909944653511,569670.9045227856,1.0821783547830157,569670.9045218548,-1.6338213705789082e-10
PINN Baseline,4,257,True,optimal,0.00010268835143910514,0.9628309402614832,0.9629336286129223,1.0008497573435307,570577.2776136382,1.039375640858265,570577.2776136309,-1.285393856862131e-12
PINN Baseline,4,258,True,optimal,0.00010268835143910514,0.7996147619560361,0.7997174503074752,0.9317004010081291,567331.2930732765,1.16503697730981,567331.2930733551,1.3850873941309555e-11
PINN Baseline,4,259,True,optimal,0.00010268835143910514,1.140426724217832,1.140529412569271,1.2053472679108381,575460.8193574284,1.0568313755237155,575460.819357424,-7.485074157448781e-13
PINN Baseline,5,250,True,optimal,9.971650110350715e-05,0.8706789556890726,0.8707786721901761,1.342420432716608,577285.8276637462,1.541632191496103,577285.8276637436,-4.436514734057114e-13
PINN Baseline,5,252,True,optimal,9.971650110350715e-05,0.86614821664989,0.8662479331509935,0.893033561296761,554716.2688758085,1.0309214338305366,554716.2688757954,-2.3504838015731247e-12
PINN Baseline,5,253,True,optimal,9.971650110350715e-05,0.9357654312625527,0.9358651477636563,1.0454413257539272,570895.7702661925,1.1170854350673431,570895.7702661969,7.748843939342621e-13
PINN Baseline,5,254,True,optimal,9.971650110350715e-05,0.8310294859111309,0.8311292024122344,0.8730977103114128,557568.2585913748,1.0504957686210168,557568.2585912213,-2.7539553610468446e-11
PINN Baseline,5,255,True,optimal,9.971650110350715e-05,0.8283613212406635,0.828461037741767,0.897432966157794,558646.1218378298,1.0832530744041167,558646.1218369423,-1.588752483752495e-10
PINN Baseline,5,256,True,optimal,9.971650110350715e-05,0.8277283869683743,0.8278281034694778,0.9032909944653511,569670.9045227856,1.091157681986881,569670.9045218327,-1.6726488953331286e-10
PINN Baseline,5,257,True,optimal,9.971650110350715e-05,0.9409253466874361,0.9410250631885396,1.0008497573435307,570577.2776136382,1.0635739647064053,570577.2776136398,2.856430793026958e-13
PINN Baseline,5,258,True,optimal,9.971650110350715e-05,0.823416848666966,0.8235165651680695,0.9317004010081291,567331.2930732765,1.131368135646404,567331.2930732025,-1.3050601224700559e-11
PINN Baseline,5,259,True,optimal,9.971650110350715e-05,1.1277576088905334,1.1278573253916369,1.2053472679108381,575460.8193574284,1.0687054477323128,575460.8193574313,5.057482538816744e-13
DC3,1,250,True,optimal,0.00010222755372524261,0.8971615415066481,0.8972637690603733,1.342420432716608,577285.8276637462,1.4961268681587454,577285.8276637318,-2.5005810319231007e-12
DC3,1,252,True,optimal,0.00010222755372524261,0.8089359300211072,0.8090381575748324,0.893033561296761,554716.2688758085,1.1038213129201628,554716.2688758043,-7.555126505056473e-13
DC3,1,253,True,optimal,0.00010222755372524261,0.8651394871994853,0.8652417147532105,1.0454413257539272,570895.7702661925,1.2082650523294687,570895.7702662081,2.7324870733471345e-12
DC3,1,254,True,optimal,0.00010222755372524261,0.7594507532194257,0.7595529807731509,0.8730977103114128,557568.2585913748,1.149488886769537,557568.2585912202,-2.7727465651783243e-11
DC3,1,255,True,optimal,0.00010222755372524261,0.7862202301621437,0.786322457715869,0.897432966157794,558646.1218378298,1.1413039998433745,558646.1218368743,-1.7104512574292337e-10
DC3,1,256,True,optimal,0.00010222755372524261,0.6817885357886553,0.6818907633423805,0.9032909944653511,569670.9045227856,1.3246857752372934,569670.9045218241,-1.6877711944479301e-10
DC3,1,257,True,optimal,0.00010222755372524261,0.8202023599296808,0.8203045874834061,1.0008497573435307,570577.2776136382,1.220095282429195,570577.2776136423,7.141076982567395e-13
DC3,1,258,True,optimal,0.00010222755372524261,0.6834450010210276,0.6835472285747528,0.9317004010081291,567331.2930732765,1.3630373470327637,567331.2930735038,4.0054675456942594e-11
DC3,1,259,True,optimal,0.00010222755372524261,0.9459753707051277,0.946077598258853,1.2053472679108381,575460.8193574284,1.2740469387808582,575460.8193574117,-2.8928800122031776e-12
DC3,2,250,True,optimal,9.985754473341836e-05,0.7654826762154698,0.7655825337602032,1.342420432716608,577285.8276637462,1.7534627208946785,577285.8276637528,1.1494606356420706e-12
DC3,2,252,True,optimal,9.985754473341836e-05,0.6572566693648696,0.657356526909603,0.893033561296761,554716.2688758085,1.35852239194328,554716.2688757948,-2.4554161141433537e-12
DC3,2,253,True,optimal,9.985754473341836e-05,0.6978177884593606,0.697917646004094,1.0454413257539272,570895.7702661925,1.4979436782256035,570895.770266203,1.835252511949568e-12
DC3,2,254,True,optimal,9.985754473341836e-05,0.6377142975106835,0.6378141550554169,0.8730977103114128,557568.2585913748,1.3688904571827087,557568.2585912268,-2.655823517249118e-11
DC3,2,255,True,optimal,9.985754473341836e-05,0.8366740448400378,0.8367739023847712,0.897432966157794,558646.1218378298,1.072491581776328,558646.1218368467,-1.7598392871576364e-10
DC3,2,256,True,optimal,9.985754473341836e-05,0.867759870365262,0.8678597279099954,0.9032909944653511,569670.9045227856,1.0408260291564424,569670.9045218452,-1.6507828682346993e-10
DC3,2,257,True,optimal,9.985754473341836e-05,0.9543915968388319,0.9544914543835653,1.0008497573435307,570577.2776136382,1.0485685887988434,570577.2776136266,-2.04030770930497e-12
DC3,2,258,True,optimal,9.985754473341836e-05,0.8594601769000292,0.8595600344447626,0.9317004010081291,567331.2930732765,1.083927083243192,567331.2930732154,-1.0772901954351877e-11
DC3,2,259,True,optimal,9.985754473341836e-05,1.121870775707066,1.1219706332517996,1.2053472679108381,575460.8193574284,1.0743126711056497,575460.8193574212,-1.2340257394712854e-12
DC3,3,250,True,optimal,0.00010304194357660081,0.8465326512232423,0.8466356931668189,1.342420432716608,577285.8276637462,1.5855939497368925,577285.8276637666,3.5290458111817954e-12
DC3,3,252,True,optimal,0.00010304194357660081,0.8276172550395131,0.8277202969830897,0.893033561296761,554716.2688758085,1.078907409364888,554716.2688758053,-5.666344878792355e-13
DC3,3,253,True,optimal,0.00010304194357660081,0.9089817143976688,0.9090847563412454,1.0454413257539272,570895.7702661925,1.149993241511903,570895.7702661864,-1.060368118015306e-12
DC3,3,254,True,optimal,0.00010304194357660081,0.8236641194671392,0.8237671614107158,0.8730977103114128,557568.2585913748,1.059884092510094,557568.2585912351,-2.505493884197281e-11
DC3,3,255,True,optimal,0.00010304194357660081,0.8429301613941789,0.8430332033377554,0.897432966157794,558646.1218378298,1.0645286124018103,558646.1218368735,-1.711909975606866e-10
DC3,3,256,True,optimal,0.00010304194357660081,0.8228391334414482,0.8229421753850248,0.9032909944653511,569670.9045227856,1.0976360447715954,569670.9045218563,-1.6311647504641457e-10
DC3,3,257,True,optimal,0.00010304194357660081,0.8910906566306949,0.8911936985742714,1.0008497573435307,570577.2776136382,1.1230440239250867,570577.2776136317,-1.1425723172107833e-12
DC3,3,258,True,optimal,0.00010304194357660081,0.8187337070703506,0.8188367490139272,0.9317004010081291,567331.2930732765,1.13783413132119,567331.2930732733,-5.745547708987668e-13
DC3,3,259,True,optimal,0.00010304194357660081,1.0392076941207051,1.0393107360642817,1.2053472679108381,575460.8193574284,1.1597563905433255,575460.8193574226,-9.912665776080818e-13
DC3,4,250,True,optimal,9.611186881860097e-05,0.8522768374532461,0.8523729493220648,1.342420432716608,577285.8276637462,1.5749214399451588,577285.8276637557,1.6536100372394697e-12
DC3,4,252,True,optimal,9.611186881860097e-05,0.8244914123788476,0.8245875242476662,0.893033561296761,554716.2688758085,1.0830063941502672,554716.2688758033,-9.234043506180133e-13
DC3,4,253,True,optimal,9.611186881860097e-05,0.895049212500453,0.8951453243692716,1.0454413257539272,570895.7702661925,1.1679012304404937,570895.7702662006,1.4274186204052197e-12
DC3,4,254,True,optimal,9.611186881860097e-05,0.8146601095795631,0.8147562214483818,0.8730977103114128,557568.2585913748,1.0716060673452952,557568.2585912237,-2.7101092180733922e-11
DC3,4,255,True,optimal,9.611186881860097e-05,0.8812709301710129,0.8813670420398315,0.897432966157794,558646.1218378298,1.0182284148960001,558646.1218368536,-1.7475443768033084e-10
DC3,4,256,True,optimal,9.611186881860097e-05,0.8763218643143773,0.876417976183196,0.9032909944653511,569670.9045227856,1.0306623312305703,569670.9045218516,-1.6395433215953195e-10
DC3,4,257,True,optimal,9.611186881860097e-05,0.9602003442123532,0.9602964560811719,1.0008497573435307,570577.2776136382,1.0422299811746165,570577.2776136438,9.793477004663856e-13
DC3,4,258,True,optimal,9.611186881860097e-05,0.8409474575892091,0.8410435694580277,0.9317004010081291,567331.2930732765,1.107790886039972,567331.2930750673,3.1565628716913316e-10
DC3,4,259,True,optimal,9.611186881860097e-05,1.2793965013697743,1.2794926132385929,1.2053472679108381,575460.8193574284,0.9420509782076182,575460.8193574214,-1.2137958093160186e-12
DC3,5,250,True,optimal,0.00010043599953254063,0.8963822592049837,0.8964826952045163,1.342420432716608,577285.8276637462,1.497430390901588,577285.8276637626,2.843402625009332e-12
DC3,5,252,True,optimal,0.00010043599953254063,0.9252279512584209,0.9253283872579535,0.893033561296761,554716.2688758085,0.9650990649309998,554716.2688758029,-1.0073502006741963e-12
DC3,5,253,True,optimal,0.00010043599953254063,1.0060764458030462,1.0061768818025787,1.0454413257539272,570895.7702661925,1.0390234010157398,570895.770266202,1.6721189553318287e-12
DC3,5,254,True,optimal,0.00010043599953254063,0.8799938522279263,0.8800942882274588,0.8730977103114128,557568.2585913748,0.9920501950647386,557568.2585912137,-2.889669613107531e-11
DC3,5,255,True,optimal,0.00010043599953254063,0.9133561979979277,0.9134566339974602,0.897432966157794,558646.1218378298,0.982458206286659,558646.1218368707,-1.7169112950730333e-10
DC3,5,256,True,optimal,0.00010043599953254063,0.885888634249568,0.8859890702491006,0.9032909944653511,569670.9045227856,1.019528372072791,569670.9045218248,-1.6865450620872707e-10
DC3,5,257,True,optimal,0.00010043599953254063,0.9712188420817256,0.9713192780812582,1.0008497573435307,570577.2776136382,1.0304024432837438,570577.277613638,-4.08061541860994e-14
DC3,5,258,True,optimal,0.00010043599953254063,0.863491696305573,0.8635921323051056,0.9317004010081291,567331.2930732765,1.078866245019195,567331.29307355,4.820104131575725e-11
DC3,5,259,True,optimal,0.00010043599953254063,1.1641786759719253,1.1642791119714577,1.2053472679108381,575460.8193574284,1.035273462795223,575460.819357423,-9.30576787142281e-13
FSNet,1,250,True,optimal,0.00010197713143295712,1.0365488454699516,1.0366508226013846,1.342420432716608,577285.8276637462,1.2949591158842872,577285.827663745,-2.0165976063895973e-13
FSNet,1,252,True,optimal,0.00010197713143295712,0.9008471621200442,0.9009491392514772,0.893033561296761,554716.2688758085,0.9912141789032701,554716.2688757968,-2.0986462514045757e-12
FSNet,1,253,True,optimal,0.00010197713143295712,0.9448934141546488,0.9449953912860818,1.0454413257539272,570895.7702661925,1.1062925125287062,570895.7702662069,2.5285701275749604e-12
FSNet,1,254,True,optimal,0.00010197713143295712,0.8849886003881693,0.8850905775196023,0.8730977103114128,557568.2585913748,0.9864501244134826,557568.258591221,-2.7602190957573378e-11
FSNet,1,255,True,optimal,0.00010197713143295712,0.8510862924158573,0.8511882695472903,0.897432966157794,558646.1218378298,1.0543295746252461,558646.1218368532,-1.7481695417365792e-10
FSNet,1,256,True,optimal,0.00010197713143295712,0.7783169094473124,0.7784188865787454,0.9032909944653511,569670.9045227856,1.1604176235181487,569670.9045218246,-1.6869537728741573e-10
FSNet,1,257,True,optimal,0.00010197713143295712,0.8854613220319152,0.8855632991633482,1.0008497573435307,570577.2776136382,1.1301843225539059,570577.277613652,2.4279661740729143e-12
FSNet,1,258,True,optimal,0.00010197713143295712,0.7571348380297422,0.7572368151611752,0.9317004010081291,567331.2930732765,1.230395012965422,567331.2930750549,3.1346066715177004e-10
FSNet,1,259,True,optimal,0.00010197713143295712,1.081381960771978,1.081483937903411,1.2053472679108381,575460.8193574284,1.1145309011685847,575460.8193574318,6.068979046580093e-13
FSNet,2,250,True,optimal,0.00010095050351487266,0.8840950541198254,0.8841960046233402,1.342420432716608,577285.8276637462,1.5182385191713996,577285.8276637301,-2.7829046968176444e-12
FSNet,2,252,True,optimal,0.00010095050351487266,0.802983938716352,0.8030848892198669,0.893033561296761,554716.2688758085,1.1120039404106734,554716.2688758154,1.2591877508427455e-12
FSNet,2,253,True,optimal,0.00010095050351487266,0.8164503695443273,0.8165513200478421,1.0454413257539272,570895.7702661925,1.2803130680049286,570895.770266202,1.6721189553318287e-12
FSNet,2,254,True,optimal,0.00010095050351487266,0.7077411487698555,0.7078420992733704,0.8730977103114128,557568.2585913748,1.2334639479732616,557568.2585912149,-2.868790497405887e-11
FSNet,2,255,True,optimal,0.00010095050351487266,0.7692710617557168,0.7693720122592317,0.897432966157794,558646.1218378298,1.1664486774382605,558646.1218368514,-1.751503754714024e-10
FSNet,2,256,True,optimal,0.00010095050351487266,0.831855209544301,0.8319561600478159,0.9032909944653511,569670.9045227856,1.0857435016929682,569670.9045218268,-1.6830710203987352e-10
FSNet,2,257,True,optimal,0.00010095050351487266,0.8997783567756414,0.8998793072791563,1.0008497573435307,570577.2776136382,1.112204435914484,570577.2776136337,-7.957200066289384e-13
FSNet,2,258,True,optimal,0.00010095050351487266,0.8484251471236348,0.8485260976271497,0.9317004010081291,567331.2930732765,1.0980220922062045,567331.2930750584,3.1407626154916153e-10
FSNet,2,259,True,optimal,0.00010095050351487266,1.0179553674533963,1.018056317956911,1.2053472679108381,575460.8193574284,1.1839691445850387,575460.8193574187,-1.679084202887159e-12
FSNet,3,250,True,optimal,9.54872618118922e-05,0.774349425919354,0.7744449131811658,1.342420432716608,577285.8276637462,1.7333969271001923,577285.8276637483,3.6298756915012753e-13
FSNet,3,252,True,optimal,9.54872618118922e-05,0.794351858086884,0.7944473453486959,0.893033561296761,554716.2688758085,1.1240940844289613,554716.2688758041,-7.76499113019693e-13
FSNet,3,253,True,optimal,9.54872618118922e-05,0.9202104136347771,0.9203059008965889,1.0454413257539272,570895.7702661925,1.135971555474574,570895.770266209,2.8956206299648742e-12
FSNet,3,254,True,optimal,9.54872618118922e-05,1.1042891591787338,1.1043846464405458,0.8730977103114128,557568.2585913748,0.7905739301297102,557568.2585912297,-2.6036257279950078e-11
FSNet,3,255,True,optimal,9.54872618118922e-05,1.194535600952804,1.194631088214616,0.897432966157794,558646.1218378298,0.7512218416306354,558646.1218368626,-1.7312900885382645e-10
FSNet,3,256,True,optimal,9.54872618118922e-05,1.1588024348020554,1.1588979220638673,0.9032909944653511,569670.9045227856,0.7794396531980065,569670.9045218211,-1.693084434677455e-10
FSNet,3,257,True,optimal,9.54872618118922e-05,1.4556129863485694,1.4557084736103814,1.0008497573435307,570577.2776136382,0.6875344723804959,570577.277613643,8.365261608150377e-13
FSNet,3,258,True,optimal,9.54872618118922e-05,1.2730758944526315,1.2731713817144434,0.9317004010081291,567331.2930732765,0.7317949605130992,567331.2930736741,7.007516223640316e-11
FSNet,3,259,True,optimal,9.54872618118922e-05,1.5013938872143626,1.5014893744761746,1.2053472679108381,575460.8193574284,0.8027677640618325,575460.8193574256,-4.855183237264074e-13
FSNet,4,250,True,optimal,0.00011824733681148953,1.156581373885274,1.1566996212220855,1.342420432716608,577285.8276637462,1.1605609685410836,577285.8276637557,1.6536100372394697e-12
FSNet,4,252,True,optimal,0.00011824733681148953,1.0395339261740446,1.0396521735108561,0.893033561296761,554716.2688758085,0.8589733990369385,554716.2688758057,-5.036751003370981e-13
FSNet,4,253,True,optimal,0.00011824733681148953,1.2990619894117117,1.2991802367485232,1.0454413257539272,570895.7702661925,0.8046930642744136,570895.7702661951,4.4861728069878334e-13
FSNet,4,254,True,optimal,0.00011824733681148953,1.1345448065549135,1.134663053891725,0.8730977103114128,557568.2585913748,0.7694775178559113,557568.2585912138,-2.8875817015373663e-11
FSNet,4,255,True,optimal,0.00011824733681148953,1.1618696013465524,1.161987848683364,0.897432966157794,558646.1218378298,0.7723256032106237,558646.1218368759,-1.7075338210739695e-10
FSNet,4,256,True,optimal,0.00011824733681148953,1.1568098571151495,1.156928104451961,0.9032909944653511,569670.9045227856,0.7807667485900014,569670.9045218388,-1.6620224148740788e-10
FSNet,4,257,True,optimal,0.00011824733681148953,1.3042249428108335,1.304343190147645,1.0008497573435307,570577.2776136382,0.767320874524012,570577.2776136294,-1.5506338590717773e-12
FSNet,4,258,True,optimal,0.00011824733681148953,1.1375173488631845,1.137635596199996,0.9317004010081291,567331.2930732765,0.8189796487735221,567331.2930732226,-9.500673533076035e-12
FSNet,4,259,True,optimal,0.00011824733681148953,1.7576449746266007,1.7577632219634123,1.2053472679108381,575460.8193574284,0.6857278914758903,575460.8193574318,6.068979046580093e-13
FSNet,5,250,True,optimal,0.00015473003602690168,1.3515356630086899,1.3516903930447168,1.342420432716608,577285.8276637462,0.9931419499792198,577285.8276637696,4.05336118884309e-12
FSNet,5,252,True,optimal,0.00015473003602690168,1.3204617155715823,1.3206164456076093,0.893033561296761,554716.2688758085,0.6762247768964293,554716.2688757987,-1.7628628511798435e-12
FSNet,5,253,True,optimal,0.00015473003602690168,1.4195651402696967,1.4197198703057237,1.0454413257539272,570895.7702661925,0.7363715530224995,570895.7702662087,2.834445546233222e-12
FSNet,5,254,True,optimal,0.00015473003602690168,1.2210617000237107,1.2212164300597377,0.8730977103114128,557568.2585913748,0.7149410119455271,557568.2585912043,-3.0587904502908474e-11
FSNet,5,255,True,optimal,0.00015473003602690168,1.222050715237856,1.2222054452738829,0.897432966157794,558646.1218378298,0.7342734150204093,558646.1218368675,-1.7225377794724715e-10
FSNet,5,256,True,optimal,0.00015473003602690168,1.206814557313919,1.206969287349946,0.9032909944653511,569670.9045227856,0.7483960063711653,569670.9045218145,-1.704528336710278e-10
FSNet,5,257,True,optimal,0.00015473003602690168,1.36406609416008,1.364220824196107,1.0008497573435307,570577.2776136382,0.7336420465017461,570577.2776136291,-1.5914400132578767e-12
FSNet,5,258,True,optimal,0.00015473003602690168,1.2052121702581644,1.2053669002941914,0.9317004010081291,567331.2930732765,0.7729600014574243,567331.2930734159,2.456221645592228e-11
FSNet,5,259,True,optimal,0.00015473003602690168,1.6619392884895205,1.6620940185255475,1.2053472679108381,575460.8193574284,0.7251980059347715,575460.8193574214,-1.2137958093160186e-12
KKT,1,250,True,optimal,0.000244357002278169,1.3134699454531074,1.3137143024553855,1.342420432716608,577285.8276637462,1.0218511210600125,577285.8276637596,2.3190872473480367e-12
KKT,1,252,True,optimal,0.000244357002278169,1.2570360144600272,1.2572803714623053,0.893033561296761,554716.2688758085,0.7102899095275784,554716.2688758036,-8.814314255899218e-13
KKT,1,253,True,optimal,0.000244357002278169,1.3724478706717491,1.3726922276740272,1.0454413257539272,570895.7702661925,0.7615992169820808,570895.7702661935,1.8352525119495682e-13
KKT,1,254,True,optimal,0.000244357002278169,1.208350608125329,1.2085949651276071,0.8730977103114128,557568.2585913748,0.7224072046495978,557568.2585912381,-2.453296094943171e-11
KKT,1,255,True,optimal,0.000244357002278169,1.2180555034428835,1.2182998604451616,0.897432966157794,558646.1218378298,0.7366273241054758,558646.1218378235,-1.1252968798876538e-12
KKT,1,256,True,optimal,0.000244357002278169,1.1563722118735313,1.1566165688758094,0.9032909944653511,569670.9045227856,0.7809770487235179,569670.9045218299,-1.677553424775767e-10
KKT,1,257,True,optimal,0.000244357002278169,0.9889077376574278,0.989152094659706,1.0008497573435307,570577.2776136382,1.011825949464171,570577.2776136408,4.488676960470934e-13
KKT,1,258,True,optimal,0.000244357002278169,0.6337422570213675,0.6339866140236458,0.9317004010081291,567331.2930732765,1.469590020355508,567331.2930731956,-1.4261270206237246e-11
KKT,1,259,True,optimal,0.000244357002278169,0.9400524003431201,0.9402967573453983,1.2053472679108381,575460.8193574284,1.281879639055353,575460.8193574242,-7.282774855896111e-13
KKT,2,250,True,optimal,0.0001943489122721884,1.0063402382656932,1.0065345871779654,1.342420432716608,577285.8276637462,1.3337052196888437,577285.8276637666,3.5290458111817954e-12
KKT,2,252,True,optimal,0.0001943489122721884,0.8828428853303194,0.8830372342425916,0.893033561296761,554716.2688758085,1.011320391334057,554716.2688758206,2.182592101460759e-12
KKT,2,253,True,optimal,0.0001943489122721884,0.9771148720756173,0.9773092209878895,1.0454413257539272,570895.7702661925,1.069713969031386,570895.7702661956,5.505757535848705e-13
KKT,2,254,True,optimal,0.0001943489122721884,0.8324134582653642,0.8326078071776364,0.8730977103114128,557568.2585913748,1.0486302227588145,557568.2585912325,-2.5535158503110622e-11
KKT,2,255,True,optimal,0.0001943489122721884,0.8320830361917615,0.8322773851040337,0.897432966157794,558646.1218378298,1.0782858962887907,558646.121836523,-2.339367180299778e-10
KKT,2,256,True,optimal,0.0001943489122721884,0.8347414918243885,0.8349358407366607,0.9032909944653511,569670.9045227856,1.0818687501405868,569670.9045218563,-1.6311647504641457e-10
KKT,2,257,True,optimal,0.0001943489122721884,0.9037830736488104,0.9039774225610826,1.0008497573435307,570577.2776136382,1.1071623387539884,570577.2776136426,7.753169295358886e-13
KKT,2,258,True,optimal,0.0001943489122721884,0.7987630162388086,0.7989573651510808,0.9317004010081291,567331.2930732765,1.1661453309613672,567331.2930732005,-1.3399438049889095e-11
KKT,2,259,True,optimal,0.0001943489122721884,1.047565552406013,1.0477599013182852,1.2053472679108381,575460.8193574284,1.1504040824565605,575460.8193574101,-3.176099034376915e-12
KKT,3,250,True,optimal,0.00019457781066497168,0.8398359008133411,0.8400304786240061,1.342420432716608,577285.8276637462,1.5980615785697811,577285.827663756,1.6939419893672618e-12
